Filename,var1,var2,var3,var4,Label,seg_Start,seg_End,t,t_ms,f0,F1,F2,F3,B1,B2,B3,H1u,H2u,H4u,H2Ku,H5Ku,A1u,A2u,A3u,H1H2u,H2H4u,H1A1u,H1A2u,H1A3u,H2KH5Ku,H1c,H2c,H4c,A1c,A2c,A3c,H1H2c,H2H4c,H1A1c,H1A2c,H1A3c,CPP,HNR05,HNR15,HNR25,HNR35
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,10,0.750000,79.730,427.028,1336.496,1843.161,137.429,343.187,149.838,41.748,41.670,33.143,28.246,-10.896,42.189,28.334,27.987,0.078,8.527,-0.442,13.413,13.761,39.142,41.432,40.356,26.839,31.222,34.693,29.179,1.076,13.517,10.210,6.739,12.253,10.615,7.593,6.393,6.012,6.009
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,11,0.760000,79.163,447.258,1335.736,1850.970,209.458,316.722,168.582,42.111,42.542,29.915,19.405,-13.479,36.011,28.245,27.137,-0.431,12.627,6.100,13.867,14.974,32.883,41.847,41.456,25.144,27.988,32.820,28.421,0.391,16.313,13.859,9.027,13.426,18.410,8.390,7.200,7.015,6.984
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,12,0.770000,78.850,465.530,1388.253,1865.411,269.789,410.563,192.515,41.507,42.548,28.503,19.485,-10.402,34.656,27.869,26.946,-1.041,14.045,6.851,13.638,14.561,29.887,41.284,41.640,24.713,28.297,34.047,27.610,-0.356,16.927,12.986,7.236,13.674,23.733,13.126,10.417,9.986,9.888
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,13,0.780000,79.590,497.303,1515.638,1864.988,257.097,526.178,225.200,41.870,42.517,28.146,29.316,-8.243,37.307,29.201,29.177,-0.648,14.372,4.562,12.669,12.692,37.559,41.663,41.673,24.538,30.138,37.161,27.350,-0.010,17.135,11.524,4.501,14.312,16.829,18.732,13.154,12.120,11.913
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,14,0.790000,80.612,482.066,1667.511,1872.792,256.173,440.685,294.427,41.862,42.402,29.589,29.880,-7.622,35.279,30.481,30.153,-0.540,12.813,6.582,11.380,11.708,37.502,41.642,41.507,25.775,28.503,38.435,26.813,0.135,15.731,13.139,3.208,14.829,13.838,18.113,13.893,10.578,10.141
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,15,0.800000,80.893,493.713,1782.139,1868.775,309.098,920.480,222.192,42.499,42.557,28.891,30.785,-11.318,34.645,32.278,32.278,-0.058,13.666,7.854,10.221,10.221,42.103,42.307,41.781,25.709,29.257,46.205,28.444,0.527,16.072,13.050,-3.898,13.863,14.713,19.139,13.708,8.105,7.894
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,16,0.810000,81.092,495.695,1841.947,1893.275,271.797,879.034,227.967,42.049,42.521,28.816,30.614,-6.261,33.824,31.086,31.086,-0.472,13.705,8.225,10.963,10.963,36.875,41.846,41.694,25.315,27.457,45.049,26.865,0.153,16.378,14.389,-3.203,14.982,16.344,25.983,20.493,15.054,14.046
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,17,0.820000,80.972,503.934,1881.291,2021.049,254.501,288.428,803.880,41.517,42.251,26.901,31.113,-7.017,32.677,30.174,30.174,-0.733,15.350,8.840,11.343,11.343,38.130,41.313,41.416,23.316,25.584,34.784,30.403,-0.103,18.100,15.729,6.529,10.910,11.449,28.674,21.689,14.657,13.286
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,18,0.830000,80.934,504.427,1928.231,2067.222,288.971,333.816,1114.773,41.183,41.985,26.544,27.773,-9.550,31.441,27.379,27.194,-0.802,15.441,9.741,13.803,13.989,37.323,40.990,41.201,23.259,25.347,33.296,30.470,-0.211,17.942,15.643,7.694,10.519,17.084,25.009,21.942,16.357,15.243
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,19,0.840000,81.309,486.563,1862.865,2199.820,296.125,511.884,694.462,42.166,41.820,29.161,26.582,-5.989,29.990,28.568,26.473,0.346,12.659,12.175,13.598,15.692,32.571,41.963,40.997,25.768,24.376,38.422,33.408,0.966,15.230,17.587,3.541,8.555,12.549,24.063,19.084,15.521,13.602
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,20,0.850000,82.019,521.306,1856.594,2154.946,293.324,825.749,724.887,42.976,41.850,29.864,23.965,-7.523,30.873,26.848,22.161,1.126,11.986,12.103,16.128,20.815,31.488,42.789,41.089,26.664,24.633,39.420,29.489,1.700,14.425,18.156,3.369,13.300,15.426,18.664,15.984,13.119,11.657
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,21,0.860000,83.556,531.433,1812.438,2292.705,288.553,735.914,832.756,43.214,42.186,30.725,22.443,-6.364,30.704,23.143,22.148,1.028,11.461,12.511,20.072,21.066,28.807,43.023,41.407,27.426,24.115,34.247,32.887,1.616,13.980,18.908,8.776,10.136,20.111,17.874,13.545,10.443,9.767
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,22,0.870000,84.575,530.218,1730.180,2311.236,313.078,640.369,1097.316,43.344,42.012,31.237,20.591,-10.117,30.439,24.740,20.391,1.332,10.775,12.905,18.604,22.953,30.707,43.152,41.233,27.995,24.403,34.230,34.868,1.919,13.238,18.749,8.923,8.284,16.263,21.093,18.735,15.723,14.396
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,23,0.880000,84.862,534.451,1602.261,2432.782,348.420,735.459,1145.109,43.576,41.089,31.384,14.813,-9.496,28.019,23.536,20.691,2.486,9.705,15.556,20.039,22.884,24.308,43.393,40.349,28.374,22.619,33.117,39.450,3.043,11.975,20.774,10.276,3.942,17.787,22.641,19.048,17.771,17.281
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,24,0.890000,85.338,523.562,1375.711,2458.993,374.171,700.851,556.965,44.212,41.696,31.920,15.382,-13.417,27.592,17.654,20.131,2.516,9.776,16.621,26.559,24.082,28.799,44.024,40.940,28.918,22.623,25.519,37.283,3.085,12.021,21.401,18.506,6.741,13.682,20.838,15.746,14.164,12.890
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,25,0.900000,85.977,534.631,1151.605,2238.644,423.177,747.380,627.868,44.419,41.601,32.057,12.021,-12.090,28.770,20.146,11.969,2.818,9.544,15.649,24.274,32.450,24.111,44.241,40.885,29.282,24.166,25.844,30.802,3.356,11.603,20.075,18.397,13.439,10.827,22.411,17.125,15.380,14.187
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,26,0.910000,85.825,525.694,1350.304,2719.712,758.557,854.538,1786.214,43.862,41.342,31.254,8.997,-14.220,28.102,19.688,10.337,2.520,10.088,15.760,24.174,33.525,23.217,43.787,41.056,30.356,27.112,26.910,37.449,2.731,10.701,16.675,16.878,6.338,9.287,17.223,16.583,16.396,15.987
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,27,0.920000,85.271,195.680,1180.392,2502.190,361.845,627.911,422.206,43.257,41.639,25.915,2.740,-14.727,39.906,7.095,5.383,1.618,15.724,3.351,36.162,37.874,17.467,43.194,41.913,30.637,40.517,26.611,37.155,1.281,11.277,2.678,16.583,6.039,14.172,15.505,11.797,11.732,11.576
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,28,0.930000,85.025,206.912,2104.329,2408.832,153.646,1577.804,326.843,43.288,42.939,29.093,3.116,-26.512,42.565,2.857,6.022,0.349,13.847,0.723,40.431,37.267,29.628,42.293,39.454,33.744,38.940,37.454,25.790,2.838,5.710,3.353,4.839,16.503,13.512,17.163,14.768,14.682,14.572
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,29,0.940000,84.861,205.334,1808.078,2401.986,106.188,3628.593,386.696,42.782,42.590,28.591,2.676,-18.525,41.422,-2.318,2.949,0.191,13.999,1.360,45.099,39.833,21.201,41.505,37.206,33.454,35.195,35.048,29.666,4.299,3.752,6.310,6.457,11.839,11.483,17.067,16.925,16.884,16.854
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,30,0.950000,84.606,199.450,1926.019,2484.281,103.436,1959.295,245.381,42.751,42.187,28.327,-0.013,-19.249,42.187,-2.081,5.293,0.564,13.860,0.564,44.832,37.458,19.237,41.397,36.557,33.693,35.938,34.241,26.986,4.839,2.864,5.459,7.155,14.410,14.257,21.422,21.372,21.307,21.202
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,31,0.960000,84.325,202.467,1840.656,2506.055,121.373,985.157,172.018,42.178,42.759,29.462,7.614,-18.347,42.759,2.471,11.986,-0.581,13.297,-0.581,39.707,30.192,25.962,40.967,38.033,34.293,37.569,33.250,29.418,2.934,3.740,3.398,7.717,11.549,13.273,22.906,22.833,22.688,22.377
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,32,0.970000,83.625,203.382,1447.105,2492.003,129.537,980.489,161.029,41.862,43.355,29.216,3.537,-20.321,42.665,-5.344,8.792,-1.494,14.140,-0.803,47.205,33.070,23.858,40.722,39.008,33.664,37.884,23.076,31.343,1.714,5.344,2.838,17.646,9.379,14.718,22.655,22.533,22.334,22.032
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,33,0.980000,82.732,205.571,1516.384,2509.892,143.897,739.025,214.623,41.492,43.761,28.204,3.033,-15.691,42.412,2.068,7.550,-2.269,15.557,-0.920,39.424,33.942,18.725,40.474,40.010,32.174,38.297,28.438,31.320,0.463,7.836,2.177,12.035,9.154,12.723,19.947,19.908,19.790,19.716
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,34,0.990000,80.844,203.771,1793.129,2554.102,180.615,625.894,758.011,41.314,43.642,27.444,11.007,-15.404,41.411,8.956,-1.460,-2.328,16.198,-0.097,32.358,42.774,26.411,40.542,41.130,31.315,38.901,34.988,28.573,-0.588,9.816,1.641,5.554,11.970,9.835,18.852,18.669,18.426,18.335
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,35,1.000000,79.065,209.304,1533.079,2194.812,146.226,814.964,157.203,39.673,42.874,23.596,11.640,-16.504,37.508,1.052,11.271,-3.200,19.278,2.165,38.621,28.402,28.144,38.776,39.445,26.184,33.382,27.964,27.739,-0.669,13.261,5.394,10.812,11.037,9.532,13.925,13.778,13.601,13.589
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,36,1.010000,77.556,217.182,1457.126,2200.057,184.827,691.069,165.871,39.241,42.353,21.389,10.434,-23.219,38.033,5.382,11.319,-3.112,20.964,1.208,33.859,27.923,33.654,38.574,39.955,23.040,35.204,29.473,28.459,-1.381,16.915,3.370,9.101,10.115,18.728,16.370,16.261,15.848,15.816
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,37,1.020000,76.258,202.870,1443.413,2206.495,252.130,860.178,222.068,39.053,42.308,22.996,7.159,-21.398,40.578,5.473,12.464,-3.255,19.312,-1.525,33.580,26.589,28.557,38.672,41.287,26.129,39.889,31.011,32.449,-2.616,15.158,-1.217,7.660,6.222,18.415,19.015,18.065,17.642,17.569
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,38,1.030000,75.259,712.391,1937.098,3056.891,461.307,682.575,261.757,40.537,41.484,29.975,10.420,-3.063,19.676,10.398,6.171,-0.947,11.508,20.861,30.139,34.365,13.483,40.452,41.144,28.594,13.901,15.684,9.138,-0.692,12.550,26.551,24.769,31.315,10.500,17.314,14.509,14.273,14.201
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,39,1.040000,73.787,775.210,1726.209,2861.668,504.076,790.221,550.358,39.763,40.235,28.377,10.434,-8.646,33.297,9.995,15.393,-0.472,11.858,6.466,29.768,24.370,19.079,39.691,39.944,27.197,27.061,13.561,24.317,-0.253,12.747,12.629,26.129,15.374,16.581,13.417,7.655,7.641,7.597
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,40,1.050000,71.911,612.339,993.200,2325.665,461.782,255.284,902.258,40.087,38.150,25.917,7.405,-16.189,35.688,30.313,12.172,1.937,12.233,4.399,9.774,27.915,23.595,39.964,37.654,23.912,28.343,22.708,36.255,2.310,13.742,11.620,17.255,3.708,17.191,9.309,5.480,5.451,5.382
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,41,1.060000,71.364,607.571,1064.679,2439.667,345.982,173.797,1116.243,39.166,39.504,22.978,11.858,-22.490,35.623,31.948,7.935,-0.337,16.526,3.544,7.218,31.232,34.348,39.032,38.963,20.743,26.745,22.172,34.210,0.069,18.220,12.287,16.860,4.823,15.411,13.641,12.825,12.811,12.754
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,42,1.070000,71.491,605.300,1045.145,2757.028,593.852,259.648,4277.116,40.453,40.331,22.284,8.409,-17.020,34.364,29.733,13.576,0.122,18.047,6.089,10.720,26.877,25.429,40.353,39.933,20.720,29.204,23.111,50.865,0.420,19.214,11.149,17.242,-10.512,18.360,21.039,17.885,17.822,17.374
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,43,1.080000,71.953,590.927,1047.692,2428.816,561.001,247.637,2268.060,38.892,38.033,11.047,5.628,-15.544,30.207,28.917,4.795,0.859,26.986,8.685,9.975,34.097,21.172,38.785,37.607,9.369,25.036,22.409,35.830,1.178,28.238,13.749,16.377,2.955,18.831,21.843,14.756,14.711,14.340
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,44,1.090000,72.505,589.439,1011.039,2247.476,636.654,295.513,1898.583,39.097,38.774,23.513,6.792,-17.191,32.186,28.846,7.190,0.324,15.261,6.911,10.252,31.908,23.983,38.999,38.381,21.987,27.609,23.442,35.181,0.618,16.393,11.390,15.556,3.818,17.635,21.140,12.395,12.309,12.066
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,45,1.100000,72.508,528.812,973.316,2228.807,617.852,282.371,1346.001,39.921,39.801,25.928,7.927,-17.501,30.541,27.554,7.594,0.120,13.874,9.381,12.368,32.327,25.428,39.816,39.382,24.347,26.871,23.335,35.424,0.433,15.036,12.944,16.481,4.392,18.046,26.231,14.218,14.107,13.836
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,46,1.110000,72.430,508.370,992.766,2231.007,605.060,274.567,1345.072,39.224,39.366,24.610,5.800,-18.941,28.399,26.011,5.647,-0.141,14.756,10.826,13.213,33.577,24.741,39.118,38.945,23.049,25.154,22.437,33.718,0.172,15.896,13.964,16.680,5.400,16.910,28.666,19.260,19.179,18.442
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,47,1.120000,71.656,499.734,995.415,2191.109,473.784,221.863,1407.960,38.804,37.223,19.498,0.740,-24.483,26.949,25.073,2.179,1.582,17.724,11.855,13.731,36.625,25.222,38.668,36.678,17.404,22.513,20.407,31.158,1.989,19.274,16.154,18.261,7.510,14.755,20.320,13.002,12.897,12.632
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,48,1.130000,70.899,467.831,911.229,2111.635,612.098,286.830,1027.891,38.794,38.540,22.256,4.400,-20.273,27.653,23.898,4.394,0.255,16.284,11.141,14.897,34.401,24.673,38.689,38.127,20.769,24.895,21.216,31.709,0.562,17.358,13.794,17.473,6.980,12.400,20.022,14.941,14.851,14.705
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,49,1.140000,70.233,233.094,876.900,2069.982,781.272,253.943,602.102,38.878,39.655,18.658,2.884,-22.736,36.752,20.367,2.701,-0.776,20.996,2.126,18.512,36.178,25.620,38.924,39.851,19.548,37.346,21.906,29.960,-0.927,20.303,1.578,17.018,8.964,11.477,22.236,14.338,14.195,13.977
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,50,1.150000,69.742,857.909,2003.445,3333.408,290.295,817.765,482.593,39.111,36.598,20.800,2.858,-22.103,25.366,2.568,9.247,2.513,15.798,13.745,36.543,29.864,24.961,39.048,36.343,19.752,14.067,6.367,16.248,2.705,16.591,24.981,32.681,22.800,11.992,21.014,18.001,17.932,17.781
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,51,1.160000,69.686,258.153,944.836,2011.915,907.987,240.942,1261.796,38.729,37.303,20.295,2.906,-24.815,31.737,22.758,2.896,1.425,17.008,6.992,15.971,35.833,27.720,38.762,37.443,20.903,32.254,22.345,31.380,1.319,16.540,6.508,16.418,7.382,17.950,22.455,19.791,19.678,19.451
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,52,1.170000,69.873,948.337,1280.464,3195.703,269.865,1599.791,339.576,39.438,39.425,22.198,-2.433,-19.786,22.639,16.942,8.667,0.014,17.227,16.800,22.496,30.771,17.354,39.385,39.209,21.315,10.450,14.863,18.078,0.176,17.894,28.934,24.521,21.306,13.503,16.852,15.404,15.355,15.228
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,53,1.180000,70.407,870.080,1218.129,3218.208,511.279,818.150,307.393,40.639,37.790,21.249,-4.932,-22.677,17.383,11.086,6.090,2.849,16.541,23.256,29.554,34.550,17.745,40.573,37.525,20.175,8.773,7.352,18.266,3.048,17.350,31.801,33.222,22.307,15.966,17.822,15.090,15.048,14.892
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,54,1.190000,71.096,1048.093,1498.029,3326.367,317.191,1767.466,362.923,40.310,37.585,17.380,-0.083,-17.531,19.604,6.995,10.906,2.725,20.205,20.706,33.315,29.404,17.448,40.265,37.402,16.635,7.727,6.386,17.069,2.862,20.768,32.538,33.879,23.196,13.325,14.740,12.254,12.231,12.129
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,55,1.200000,71.917,1006.731,2034.582,3386.240,232.264,1138.313,172.339,41.793,38.597,23.591,2.303,-16.496,20.535,-0.072,11.365,3.196,15.007,21.258,41.865,30.429,18.800,41.741,38.386,22.726,5.682,3.096,6.640,3.354,15.661,36.058,38.644,35.100,10.720,17.379,15.352,15.287,15.121
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,56,1.210000,72.657,1039.225,2204.183,3517.930,179.710,604.820,149.585,41.762,39.589,19.661,0.416,-18.852,18.900,-1.241,5.624,2.174,19.928,22.862,43.003,36.138,19.268,41.711,39.381,18.808,1.329,-2.890,-2.045,2.330,20.573,40.382,44.601,43.756,10.994,18.748,16.506,16.443,16.305
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,57,1.220000,73.356,1058.252,2167.245,3485.623,132.663,815.276,123.367,41.645,35.865,11.643,-0.580,-20.596,20.881,-2.028,5.458,5.780,24.222,20.764,43.673,36.187,20.016,41.594,35.657,10.793,0.510,-1.792,-3.949,5.936,24.865,41.084,43.386,45.543,15.009,19.609,16.010,15.959,15.872
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,58,1.230000,74.432,1065.943,2175.986,3424.168,202.255,1843.562,180.925,42.095,36.315,17.932,-1.058,-19.814,20.238,-2.570,10.879,5.780,18.383,21.857,44.665,31.217,18.756,42.047,36.120,17.131,4.273,3.639,4.429,5.927,18.989,37.774,38.408,37.618,11.425,20.171,15.623,15.595,15.544
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,59,1.240000,75.610,1090.442,2115.623,3520.861,117.922,1107.672,235.763,43.224,32.462,18.436,-1.750,-18.167,20.716,-2.932,3.662,10.762,14.026,22.508,46.156,39.562,16.416,43.172,32.253,17.581,-0.916,-1.259,0.247,10.919,14.672,44.088,44.431,42.925,9.512,8.020,7.884,7.876,7.862
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,60,1.250000,77.816,1054.449,2224.324,3434.539,167.739,624.853,983.217,40.230,24.944,7.946,-2.304,-21.909,15.824,-2.588,-2.241,15.286,16.998,24.406,42.818,42.471,19.605,40.172,24.711,6.987,-2.489,-4.177,5.080,15.461,17.724,42.661,44.349,35.092,10.370,6.820,6.350,6.345,6.340
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,61,1.260000,80.034,1015.511,1990.561,3260.728,158.112,714.143,753.551,36.553,17.064,0.980,-2.627,-19.580,13.914,-3.257,-6.733,19.489,16.084,22.639,39.810,43.286,16.954,36.485,16.792,-0.140,-4.808,-4.256,0.606,19.693,16.932,41.293,40.741,35.880,12.161,9.261,8.744,8.734,8.732
grandma_01_HLL_008,grandma,01,HLL,008,grandma,0.650000,1.310000,62,1.270000,80.093,980.581,1947.458,3472.062,227.184,438.431,393.464,38.558,23.834,-7.166,-3.579,-18.070,11.785,-3.869,-6.955,14.724,31.001,26.773,42.427,45.513,14.492,38.487,23.546,-8.356,-3.644,-8.452,-2.305,14.941,31.902,42.131,46.939,40.792,9.557,9.157,8.821,8.806,8.803
